Date,store_id,product_id,volume
10-03-22,9,102,99
11-03-22,7,116,277
12-03-22,7,106,218
13-03-22,9,120,315
14-03-22,9,110,317
15-03-22,8,107,19
16-03-22,8,116,261
17-03-22,7,109,274
18-03-22,8,109,156
19-03-22,8,101,83
20-03-22,7,110,282
21-03-22,7,116,231
22-03-22,9,119,245
23-03-22,8,119,346
24-03-22,9,101,227
25-03-22,9,103,273
26-03-22,9,119,254
27-03-22,9,104,71
28-03-22,9,112,29
29-03-22,9,108,58
30-03-22,7,117,94
31-03-22,9,117,208
01-04-22,8,101,180
02-04-22,8,105,88
03-04-22,7,104,245
04-04-22,8,102,317
05-04-22,9,104,196
06-04-22,9,112,150
07-04-22,8,114,6
08-04-22,8,103,312
09-04-22,8,107,69
10-04-22,9,113,65
11-04-22,9,120,298
12-04-22,9,114,234
13-04-22,8,117,192
14-04-22,8,120,93
15-04-22,9,116,13
16-04-22,8,113,105
17-04-22,9,102,46
18-04-22,9,120,66
19-04-22,8,101,238
20-04-22,9,109,267
21-04-22,9,116,271
22-04-22,8,108,191
23-04-22,9,103,300
24-04-22,7,113,333
25-04-22,8,104,290
26-04-22,9,102,148
27-04-22,8,107,111
28-04-22,9,102,268
29-04-22,7,103,204
30-04-22,8,110,6
01-05-22,9,113,87
02-05-22,9,105,119
03-05-22,8,114,56
04-05-22,9,106,219
05-05-22,7,104,211
06-05-22,8,108,168
07-05-22,8,115,232
08-05-22,8,106,256
09-05-22,8,116,209
10-05-22,8,120,241
11-05-22,9,115,216
12-05-22,9,120,105
13-05-22,7,101,329
14-05-22,8,107,89
15-05-22,7,103,176
16-05-22,9,110,271
17-05-22,7,118,260
18-05-22,9,109,62
19-05-22,9,110,226
20-05-22,9,119,75
21-05-22,8,116,16
22-05-22,8,111,283
23-05-22,7,116,202
24-05-22,7,113,248
25-05-22,7,105,112
26-05-22,8,105,339
27-05-22,7,112,234
28-05-22,8,101,279
29-05-22,7,120,62
30-05-22,7,104,61
31-05-22,8,112,14
01-06-22,9,115,278
02-06-22,8,104,212
03-06-22,8,120,22
04-06-22,8,105,301
05-06-22,9,120,223
06-06-22,7,106,308
07-06-22,9,113,48
08-06-22,8,115,310
09-06-22,7,104,202
10-06-22,7,110,241
11-06-22,8,109,235
12-06-22,7,105,68
13-06-22,9,119,204
14-06-22,8,110,254
15-06-22,8,101,275
16-06-22,7,102,230
17-06-22,8,107,329
18-06-22,9,112,306
19-06-22,7,101,44
20-06-22,9,105,34
21-06-22,7,117,227
22-06-22,7,115,50
23-06-22,7,110,128
24-06-22,7,110,265
25-06-22,9,104,301
26-06-22,7,110,156
27-06-22,8,113,263
28-06-22,8,111,85
29-06-22,8,118,52
30-06-22,9,119,211
01-07-22,9,114,239
02-07-22,8,101,143
03-07-22,7,103,28
04-07-22,8,101,286
05-07-22,8,118,154
06-07-22,8,120,70
07-07-22,9,113,46
08-07-22,7,118,2
09-07-22,9,104,52
10-07-22,7,109,89
11-07-22,8,108,192
12-07-22,8,115,67
13-07-22,9,111,234
14-07-22,9,106,227
15-07-22,8,103,75
16-07-22,8,119,165
17-07-22,9,115,192
18-07-22,7,116,88
19-07-22,7,110,230
20-07-22,7,115,144
21-07-22,8,109,31
22-07-22,7,119,205
23-07-22,9,104,328
24-07-22,7,102,158
25-07-22,8,113,27
26-07-22,8,106,48
27-07-22,7,102,311
28-07-22,8,114,124
29-07-22,7,111,338
30-07-22,8,106,273
31-07-22,9,104,45
01-08-22,7,103,31
02-08-22,7,108,276
03-08-22,9,108,342
04-08-22,7,102,159
05-08-22,7,109,94
06-08-22,8,105,19
07-08-22,7,109,119
08-08-22,9,117,17
09-08-22,7,118,312
10-08-22,8,115,293
11-08-22,8,102,272
12-08-22,9,118,121
13-08-22,8,120,47
14-08-22,7,105,347
15-08-22,8,116,124
16-08-22,7,105,146
17-08-22,9,111,21
18-08-22,8,108,311
19-08-22,7,105,91
20-08-22,7,117,182
21-08-22,7,105,251
22-08-22,9,117,31
23-08-22,9,112,21
24-08-22,7,102,259
25-08-22,7,108,92
26-08-22,8,110,315
27-08-22,7,103,300
28-08-22,9,111,251
29-08-22,8,103,339
30-08-22,7,119,326
31-08-22,9,110,268
01-09-22,7,103,225
02-09-22,9,117,93
03-09-22,8,118,295
04-09-22,8,109,196
05-09-22,7,115,5
06-09-22,9,113,288
07-09-22,8,113,190
08-09-22,9,105,149
09-09-22,7,117,217
10-09-22,7,103,316
11-09-22,8,117,247
12-09-22,9,103,283
13-09-22,7,105,83
14-09-22,9,119,306
15-09-22,9,103,347
16-09-22,9,117,146
17-09-22,9,115,110
18-09-22,8,120,108
19-09-22,7,117,331
20-09-22,8,105,62
21-09-22,8,107,163
22-09-22,8,120,101
23-09-22,9,108,219
24-09-22,8,118,6
25-09-22,8,114,54
26-09-22,9,118,198
27-09-22,9,110,261
28-09-22,7,118,303
29-09-22,8,120,117
30-09-22,8,114,296
01-10-22,9,107,262
02-10-22,8,103,209
03-10-22,8,119,19
04-10-22,9,101,260
05-10-22,9,104,16
06-10-22,9,106,5
07-10-22,7,117,3
08-10-22,8,102,68
09-10-22,9,104,259
10-10-22,7,113,271
11-10-22,9,116,287
12-10-22,9,114,129
13-10-22,8,105,160
14-10-22,9,101,159
15-10-22,8,111,237
16-10-22,8,103,20
17-10-22,7,103,68
18-10-22,8,111,260
19-10-22,7,118,157
20-10-22,9,120,109
21-10-22,8,109,185
22-10-22,9,113,39
23-10-22,8,117,151
24-10-22,7,111,175
25-10-22,9,118,203
26-10-22,7,120,73
27-10-22,9,101,330
28-10-22,9,105,116
29-10-22,8,109,348
30-10-22,8,101,12
31-10-22,8,116,28
01-11-22,9,108,316
02-11-22,8,107,130
03-11-22,9,101,58
04-11-22,9,114,154
05-11-22,9,107,114
06-11-22,9,112,279
07-11-22,8,108,267
08-11-22,9,110,296
09-11-22,7,113,57
10-11-22,7,113,320
11-11-22,9,104,119
12-11-22,7,103,166
13-11-22,8,117,314
14-11-22,8,117,95
15-11-22,7,120,193
16-11-22,9,107,119
17-11-22,8,118,44
18-11-22,9,115,247
19-11-22,8,109,157
20-11-22,7,108,106
21-11-22,9,108,277
22-11-22,8,108,330
23-11-22,8,106,235
24-11-22,7,101,343
25-11-22,8,105,295
26-11-22,7,101,156
27-11-22,9,109,252
28-11-22,9,117,144
29-11-22,8,110,234
30-11-22,8,119,197
01-12-22,7,102,292
02-12-22,8,108,52
03-12-22,8,113,192
04-12-22,7,112,222
05-12-22,8,106,236
06-12-22,8,116,26
07-12-22,9,118,333
08-12-22,7,115,182
09-12-22,7,105,341
10-12-22,7,111,80
11-12-22,8,114,256
12-12-22,7,107,210
13-12-22,7,108,315
14-12-22,7,108,67
15-12-22,8,113,221
16-12-22,7,118,4
17-12-22,7,112,258
18-12-22,8,119,302
19-12-22,9,115,94
20-12-22,7,107,37
21-12-22,8,120,234
22-12-22,9,109,205
23-12-22,7,112,186
24-12-22,9,108,222
25-12-22,8,106,108
26-12-22,8,110,49
27-12-22,7,102,322
28-12-22,8,116,152
29-12-22,9,119,32
30-12-22,7,117,53
31-12-22,7,112,78
