Date,store_id,product_id,volume
10-03-22,1,118,156
11-03-22,3,117,215
12-03-22,2,118,55
13-03-22,3,108,329
14-03-22,1,113,344
15-03-22,3,104,137
16-03-22,3,103,191
17-03-22,1,120,158
18-03-22,1,111,198
19-03-22,2,119,11
20-03-22,2,101,13
21-03-22,2,106,240
22-03-22,2,119,254
23-03-22,1,116,16
24-03-22,2,107,147
25-03-22,3,105,61
26-03-22,2,113,94
27-03-22,3,105,149
28-03-22,1,105,209
29-03-22,1,102,313
30-03-22,1,110,138
31-03-22,2,109,18
01-04-22,3,120,263
02-04-22,2,106,170
03-04-22,2,115,153
04-04-22,2,116,226
05-04-22,1,112,270
06-04-22,1,103,255
07-04-22,1,101,108
08-04-22,1,102,193
09-04-22,2,115,21
10-04-22,2,120,293
11-04-22,2,109,310
12-04-22,3,116,85
13-04-22,1,108,241
14-04-22,1,117,159
15-04-22,1,105,20
16-04-22,3,115,27
17-04-22,2,102,225
18-04-22,2,120,120
19-04-22,1,101,325
20-04-22,3,119,171
21-04-22,1,110,11
22-04-22,1,116,274
23-04-22,2,103,311
24-04-22,1,116,318
25-04-22,3,102,45
26-04-22,2,110,315
27-04-22,3,116,267
28-04-22,1,113,12
29-04-22,2,113,341
30-04-22,2,104,247
01-05-22,3,111,47
02-05-22,1,106,278
03-05-22,1,120,195
04-05-22,2,102,26
05-05-22,2,110,245
06-05-22,1,117,157
07-05-22,2,101,261
08-05-22,1,111,200
09-05-22,2,106,319
10-05-22,1,108,288
11-05-22,2,120,9
12-05-22,1,105,167
13-05-22,2,105,26
14-05-22,2,101,297
15-05-22,3,104,231
16-05-22,3,106,282
17-05-22,1,101,166
18-05-22,3,119,122
19-05-22,3,118,128
20-05-22,3,116,92
21-05-22,3,120,169
22-05-22,2,108,47
23-05-22,1,109,37
24-05-22,2,116,161
25-05-22,1,117,193
26-05-22,3,101,111
27-05-22,3,102,254
28-05-22,1,105,297
29-05-22,3,112,17
30-05-22,2,107,268
31-05-22,1,107,233
01-06-22,1,112,247
02-06-22,2,104,56
03-06-22,2,109,156
04-06-22,2,108,307
05-06-22,2,107,117
06-06-22,3,108,210
07-06-22,2,112,156
08-06-22,3,110,133
09-06-22,2,105,163
10-06-22,3,117,102
11-06-22,3,114,109
12-06-22,1,111,63
13-06-22,3,105,247
14-06-22,3,118,251
15-06-22,1,103,94
16-06-22,1,120,163
17-06-22,1,109,123
18-06-22,2,110,207
19-06-22,1,110,311
20-06-22,3,102,125
21-06-22,1,113,275
22-06-22,3,111,154
23-06-22,3,110,208
24-06-22,2,102,345
25-06-22,2,116,338
26-06-22,1,108,173
27-06-22,1,118,173
28-06-22,2,106,181
29-06-22,3,116,241
30-06-22,1,105,297
01-07-22,2,107,246
02-07-22,1,109,66
03-07-22,2,113,88
04-07-22,1,109,4
05-07-22,2,117,131
06-07-22,3,116,252
07-07-22,2,106,186
08-07-22,3,108,201
09-07-22,1,119,236
10-07-22,3,109,77
11-07-22,2,112,200
12-07-22,3,101,82
13-07-22,3,116,214
14-07-22,2,118,295
15-07-22,3,117,235
16-07-22,1,115,106
17-07-22,2,103,59
18-07-22,3,119,117
19-07-22,3,102,47
20-07-22,2,119,68
21-07-22,2,120,274
22-07-22,3,118,298
23-07-22,1,119,306
24-07-22,2,114,323
25-07-22,3,114,103
26-07-22,2,106,85
27-07-22,2,110,61
28-07-22,1,112,74
29-07-22,1,111,245
30-07-22,1,106,84
31-07-22,3,119,29
01-08-22,3,117,253
02-08-22,2,117,316
03-08-22,2,104,213
04-08-22,1,109,240
05-08-22,2,102,206
06-08-22,1,102,147
07-08-22,2,111,170
08-08-22,2,109,96
09-08-22,3,109,20
10-08-22,3,102,295
11-08-22,2,104,160
12-08-22,2,114,345
13-08-22,3,119,273
14-08-22,2,119,64
15-08-22,1,107,330
16-08-22,3,104,43
17-08-22,2,112,109
18-08-22,3,112,284
19-08-22,1,111,186
20-08-22,2,107,133
21-08-22,3,102,162
22-08-22,1,110,1
23-08-22,1,102,248
24-08-22,2,112,235
25-08-22,1,108,136
26-08-22,1,102,136
27-08-22,3,120,340
28-08-22,3,102,126
29-08-22,1,102,267
30-08-22,1,113,135
31-08-22,3,114,321
01-09-22,1,118,180
02-09-22,2,108,167
03-09-22,1,114,190
04-09-22,1,111,339
05-09-22,3,113,214
06-09-22,3,114,70
07-09-22,2,119,251
08-09-22,2,106,335
09-09-22,1,120,171
10-09-22,1,119,328
11-09-22,2,105,189
12-09-22,2,104,101
13-09-22,3,119,49
14-09-22,2,120,150
15-09-22,1,111,50
16-09-22,3,117,135
17-09-22,1,112,248
18-09-22,2,107,277
19-09-22,2,107,130
20-09-22,3,114,311
21-09-22,2,114,66
22-09-22,3,112,269
23-09-22,3,102,149
24-09-22,1,112,333
25-09-22,3,119,273
26-09-22,1,117,311
27-09-22,3,103,312
28-09-22,3,118,339
29-09-22,2,108,142
30-09-22,3,108,277
01-10-22,1,110,246
02-10-22,3,105,189
03-10-22,2,110,194
04-10-22,3,117,287
05-10-22,2,116,17
06-10-22,1,114,60
07-10-22,1,109,224
08-10-22,1,119,124
09-10-22,3,112,225
10-10-22,2,120,219
11-10-22,3,111,73
12-10-22,2,116,148
13-10-22,2,107,130
14-10-22,3,118,110
15-10-22,1,103,133
16-10-22,1,117,301
17-10-22,2,110,125
18-10-22,1,103,28
19-10-22,1,107,289
20-10-22,1,120,29
21-10-22,1,110,272
22-10-22,3,114,255
23-10-22,2,116,185
24-10-22,1,118,218
25-10-22,2,115,153
26-10-22,3,119,274
27-10-22,2,118,293
28-10-22,3,120,25
29-10-22,1,120,109
30-10-22,1,119,59
31-10-22,1,103,308
01-11-22,2,106,252
02-11-22,3,118,245
03-11-22,1,106,220
04-11-22,3,106,330
05-11-22,2,102,120
06-11-22,2,104,167
07-11-22,2,118,34
08-11-22,2,103,64
09-11-22,2,118,319
10-11-22,3,106,258
11-11-22,2,109,332
12-11-22,2,120,185
13-11-22,1,101,313
14-11-22,3,112,208
15-11-22,1,115,253
16-11-22,2,117,115
17-11-22,3,116,17
18-11-22,2,119,202
19-11-22,1,109,83
20-11-22,1,101,170
21-11-22,2,104,9
22-11-22,3,117,297
23-11-22,3,109,91
24-11-22,2,101,235
25-11-22,2,101,294
26-11-22,3,102,39
27-11-22,3,103,8
28-11-22,1,119,150
29-11-22,3,103,186
30-11-22,3,102,96
01-12-22,1,112,150
02-12-22,1,113,264
03-12-22,2,117,201
04-12-22,2,104,255
05-12-22,2,116,314
06-12-22,2,114,203
07-12-22,1,119,253
08-12-22,3,115,121
09-12-22,1,114,222
10-12-22,2,102,340
11-12-22,1,108,87
12-12-22,2,106,217
13-12-22,2,111,98
14-12-22,2,111,48
15-12-22,3,105,169
16-12-22,2,114,87
17-12-22,1,120,176
18-12-22,2,103,340
19-12-22,1,116,338
20-12-22,1,111,114
21-12-22,1,111,25
22-12-22,2,106,282
23-12-22,2,114,66
24-12-22,1,105,212
25-12-22,2,119,289
26-12-22,2,117,192
27-12-22,1,104,216
28-12-22,3,110,338
29-12-22,1,115,171
30-12-22,2,108,122
31-12-22,3,113,251
